id,rank,title,score,genre,episodes,members,rating
45876,20016,b'Taikong Tejing',,['Kids'],26,40,"{10: 1, 9: 0, 8: 0, 7: 0, 6: 2, 5: 0, 4: 1, 3: 0, 2: 0, 1: 1}"
48260,20017,b'Taikong Xiha Zu',,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",26,128,"{10: 3, 9: 0, 8: 0, 7: 2, 6: 1, 5: 0, 4: 1, 3: 2, 2: 1, 1: 3}"
44842,20018,b'Taikong Xiongmao Lixian Ji',,"['Adventure', 'Fantasy', 'Kids']",1,50,"{10: 1, 9: 0, 8: 0, 7: 0, 6: 3, 5: 0, 4: 0, 3: 0, 2: 0, 1: 2}"
48121,20019,b'Taikong Xiongmao Yingxiong Dansheng',,"['Adventure', 'Fantasy', 'Sci-Fi', 'Kids']",1,111,"{10: 1, 9: 0, 8: 0, 7: 1, 6: 3, 5: 0, 4: 0, 3: 0, 2: 0, 1: 4}"
44844,20020,b'Taikong Xiongmao Yingxiong Guilai',,"['Adventure', 'Fantasy', 'Kids']",1,50,"{10: 1, 9: 0, 8: 0, 7: 0, 6: 3, 5: 0, 4: 0, 3: 0, 2: 0, 1: 2}"
47774,20021,b'Taiji Xiao Zi',,"['Martial Arts', 'Kids']",26,64,"{10: 1, 9: 0, 8: 0, 7: 0, 6: 2, 5: 0, 4: 0, 3: 2, 2: 0, 1: 4}"
50388,20022,b'Taiko no Tatsujin Anime Ba-Jon!',,"['Comedy', 'Music', 'Kids']",?,230,"{10: 1, 9: 0, 8: 0, 7: 2, 6: 3, 5: 4, 4: 1, 3: 1, 2: 2, 1: 0}"
35138,20023,b'Taikong Lixianji',,"['Action', 'Sci-Fi', 'Mecha', 'Kids']",26,424,"{10: 7, 9: 4, 8: 1, 7: 4, 6: 3, 5: 9, 4: 5, 3: 2, 2: 3, 1: 4}"
45876,20024,b'Taikong Tejing',,['Kids'],26,40,"{10: 1, 9: 0, 8: 0, 7: 0, 6: 2, 5: 0, 4: 1, 3: 0, 2: 0, 1: 1}"
48260,20025,b'Taikong Xiha Zu',,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",26,128,"{10: 3, 9: 0, 8: 0, 7: 2, 6: 1, 5: 0, 4: 1, 3: 2, 2: 1, 1: 3}"
44842,20026,b'Taikong Xiongmao Lixian Ji',,"['Adventure', 'Fantasy', 'Kids']",1,50,"{10: 1, 9: 0, 8: 0, 7: 0, 6: 3, 5: 0, 4: 0, 3: 0, 2: 0, 1: 2}"
38051,-,b'Rikaisha',6.15,"['Idols (Female)', 'Music']",1,"1,649","{10: 61, 9: 33, 8: 76, 7: 151, 6: 183, 5: 153, 4: 42, 3: 27, 2: 23, 1: 20}"
